101 1287.8378417060264 518.7990029930714
102 1289.056120257696 526.2639305070564
103 1301.0562862395693 525.2186856359996
104 1302.827030112748 538.1866174630165
105 1299.0692461450603 528.8118481939974
106 1318.3538505582576 541.2823651378748
107 1325.502805351746 540.4227919754164
108 1326.317540322578 553.3023927736245
109 1336.713572267915 544.2662191546117
110 1344.8221223543042 561.2369662291701
111 1347.5328928046972 556.6357064643053
112 1362.1285505124429 571.8926141317841
113 1352.0993688536591 560.2399223061636
114 1363.294918728948 569.6190895375352
115 1379.0237918215632 569.0755140558141
116 1377.4010401188714 572.7858438986474
117 1380.0583358010083 580.2492261928824
118 1387.3739595719421 593.2168201986559
119 1404.6296296296266 593.5036240865956
120 1402.1668909825084 592.5454767604433
121 1399.2569691577662 586.6017288810884
122 1408.524377358491 595.8634178454813
123 1421.6189829485465 606.7349719860116
124 1418.1111277744435 602.7468343748299
125 1422.8386175807623 604.391406542832
126 1423.8983308042548 601.6064485609966
127 1441.3857404021949 609.7548407094699
128 1454.674919268032 635.8984445145456
129 1449.9091744524458 624.2144658391949
130 1453.1740412979311 629.0932372708312
131 1464.8516819571796 634.3606661514958
132 1460.2643588947537 639.3155076703853
133 1475.723255813951 635.4024125648843
134 1462.2060643564323 629.7662848745623
135 1479.2083463095653 642.2023508410907
136 1489.231370098423 646.8461366044246
137 1500.6622369878141 663.365260183947
138 1509.4276387377552 676.7895283522117
139 1505.1017935808693 664.8908891332603
140 1513.9995300751873 667.67370138589
141 1490.6371043559984 657.5546898114452
142 1509.0553493625907 679.1835227288872
143 1525.2643387581006 675.4110083059209
144 1504.5071052211388 663.0653645756169
145 1526.3160256410304 686.1082842320857
146 1534.8429936305738 695.42938200007
147 1560.244657097289 694.6263494442647
148 1538.775428479894 694.5797749542851
149 1548.4821602335435 694.3790788518878
150 1557.7457377049177 709.3987230757502
151 1555.3940088394188 712.0251368353972
152 1570.9065587044531 716.9190271652991
153 1561.6880538234316 702.3724968868379
154 1571.8190585158593 714.2580370068378
155 1581.3848434925833 722.8716325878763
156 1598.297566552345 735.1261416923849
157 1583.4716949991707 737.7289994049838
158 1594.546823295833 732.2180008841825
159 1591.424317209613 731.141441143374
160 1624.2046666666663 750.5198590165502
161 1608.716382655643 734.3889345416336
162 1628.6376982787758 759.1304599368169
163 1632.7109612141664 763.5875241339875
164 1639.0954153273565 773.3756934058854
165 1627.9318838117897 762.058266835876
166 1635.882860040568 768.2588814292113
167 1657.4709732988824 792.1112092681393
168 1659.9978224455633 782.2927231448438
169 1643.9699425869685 782.953345574175
170 1649.7686388508882 779.5460302846036
171 1656.1939005371646 779.8810838473191
172 1658.3572545612549 784.2167112014699
173 1681.3753262571781 810.8318500735274
174 1670.6038153636496 795.8369029937439
175 1679.3838558808243 794.9474997427177
176 1692.5900243308968 812.2839185803945
177 1699.3996886890334 807.6030749201295
178 1707.8750436910154 826.2768689206356
179 1720.5440153096752 826.7998573728275
180 1693.0238012508653 800.5373347178391
181 1706.9534639608112 831.4149659646839
182 1723.6324217344302 841.5922173144546
183 1735.9511453113892 845.892712869801
184 1726.054661241818 831.4258392985274
185 1761.2617810428198 856.234069653328
186 1741.0452099031208 848.5969253813105
187 1736.7039927404705 848.6558414596494
188 1755.932442328818 865.2596846456933
189 1775.3769520732337 861.0215781458584
190 1748.622495035205 848.7920075693334
191 1762.3065614915708 862.143593073138
192 1772.6217597663424 862.5014346476784
193 1777.2138193688802 879.9744867731071
194 1769.9309773605723 863.4270069981936
195 1803.0664076951527 882.9189788780019
196 1775.3860747835722 868.7904043949237
197 1798.9979354354346 887.66186983186
198 1803.830586928345 886.7092264988985
199 1793.584584028164 888.3891588181037
200 1810.907025184622 882.1507354005271
